p_year,t_cap,t_hh,t_rd,t_rsa,t_ttlh,xlong,ylat
2020,2820.0,89.0,127.0,12667.69,152.4,-100.68621,31.78812
2020,2720.0,90.0,116.0,10568.32,148.1,-100.52315,31.79256
2020,2820.0,89.0,127.0,12667.69,152.4,-100.74295,31.80703
2020,2820.0,89.0,127.0,12667.69,152.4,-100.73623,31.85012
2020,2720.0,90.0,116.0,10568.32,148.1,-100.54705,31.7888
2020,2720.0,90.0,116.0,10568.32,148.1,-100.61108,31.80887
2020,2720.0,90.0,116.0,10568.32,148.1,-100.55989,31.81914
2020,2720.0,90.0,116.0,10568.32,148.1,-100.559,31.79261
2020,2720.0,90.0,116.0,10568.32,148.1,-100.66518,31.81921
2020,2820.0,89.0,127.0,12667.69,152.4,-100.7104,31.78357
2020,2820.0,89.0,127.0,12667.69,152.4,-100.70643,31.7854
2020,2720.0,90.0,116.0,10568.32,148.1,-100.58558,31.80348
2020,2720.0,90.0,116.0,10568.32,148.1,-100.70703,31.82065
2020,2720.0,90.0,116.0,10568.32,148.1,-100.73969,31.8614
2020,2720.0,90.0,116.0,10568.32,148.1,-100.64065,31.78287
2020,2720.0,90.0,116.0,10568.32,148.1,-100.76595,31.83703
2020,2720.0,90.0,116.0,10568.32,148.1,-100.63609,31.8002
2020,2820.0,89.0,127.0,12667.69,152.4,-100.59089,31.78512
2020,2720.0,90.0,116.0,10568.32,148.1,-100.51921,31.79266
2020,2720.0,90.0,116.0,10568.32,148.1,-100.72183,31.85728
2020,2720.0,90.0,116.0,10568.32,148.1,-100.52289,31.76434
2020,2720.0,90.0,116.0,10568.32,148.1,-100.50952,31.75492
2020,2720.0,90.0,116.0,10568.32,148.1,-100.65976,31.79886
2020,2820.0,89.0,127.0,12667.69,152.4,-100.72738,31.81206
2020,2820.0,89.0,127.0,12667.69,152.4,-100.67823,31.81392
2020,2820.0,89.0,127.0,12667.69,152.4,-100.68105,31.83036
2020,2720.0,90.0,116.0,10568.32,148.1,-100.70222,31.86005
2020,2820.0,89.0,127.0,12667.69,152.4,-100.60468,31.79463
2020,2720.0,90.0,116.0,10568.32,148.1,-100.76154,31.86774
2020,2820.0,89.0,127.0,12667.69,152.4,-100.72844,31.78837
2020,2720.0,90.0,116.0,10568.32,148.1,-100.50636,31.76131
2020,2720.0,90.0,116.0,10568.32,148.1,-100.71321,31.82278
2020,2820.0,89.0,127.0,12667.69,152.4,-100.73196,31.8119
2020,2820.0,89.0,127.0,12667.69,152.4,-100.66141,31.81387
2020,2820.0,89.0,127.0,12667.69,152.4,-100.71071,31.83312
2020,2720.0,90.0,116.0,10568.32,148.1,-100.69758,31.84452
2020,2820.0,89.0,127.0,12667.69,152.4,-100.75224,31.86764
2020,2820.0,89.0,127.0,12667.69,152.4,-100.68521,31.83453
2020,2720.0,90.0,116.0,10568.32,148.1,-100.60104,31.80402
2020,2720.0,90.0,116.0,10568.32,148.1,-100.593,31.79996
2020,2720.0,90.0,116.0,10568.32,148.1,-100.61875,31.81796
2020,2820.0,89.0,127.0,12667.69,152.4,-100.69987,31.78565
2020,2720.0,90.0,116.0,10568.32,148.1,-100.51444,31.7684
2020,2720.0,90.0,116.0,10568.32,148.1,-100.7061,31.85902
2020,2720.0,90.0,116.0,10568.32,148.1,-100.55296,31.80591
2020,2720.0,90.0,116.0,10568.32,148.1,-100.68002,31.84012
2020,2820.0,89.0,127.0,12667.69,152.4,-100.76305,31.80251
2020,2720.0,90.0,116.0,10568.32,148.1,-100.57397,31.79536
2020,2720.0,90.0,116.0,10568.32,148.1,-100.52278,31.74956
2020,2720.0,90.0,116.0,10568.32,148.1,-100.757,31.86718
2020,2720.0,90.0,116.0,10568.32,148.1,-100.75218,31.85877
2020,2720.0,90.0,116.0,10568.32,148.1,-100.73184,31.83623
2020,2720.0,90.0,116.0,10568.32,148.1,-100.74341,31.8654
2020,2720.0,90.0,116.0,10568.32,148.1,-100.66161,31.82189
2020,2720.0,90.0,116.0,10568.32,148.1,-100.6144,31.81782
2020,2720.0,90.0,116.0,10568.32,148.1,-100.74583,31.83093
2020,2820.0,89.0,127.0,12667.69,152.4,-100.66684,31.79787
2020,2720.0,90.0,116.0,10568.32,148.1,-100.76101,31.83579
2020,2720.0,90.0,116.0,10568.32,148.1,-100.63163,31.784
2020,2820.0,89.0,127.0,12667.69,152.4,-100.6456,31.7979
2020,2720.0,90.0,116.0,10568.32,148.1,-100.51324,31.75521
2020,2720.0,90.0,116.0,10568.32,148.1,-100.58926,31.80083
2020,2720.0,90.0,116.0,10568.32,148.1,-100.5632,31.79351
2020,2720.0,90.0,116.0,10568.32,148.1,-100.73981,31.83673
2020,2820.0,89.0,127.0,12667.69,152.4,-100.60336,31.78222
2020,2720.0,90.0,116.0,10568.32,148.1,-100.71799,31.85652
2020,2720.0,90.0,116.0,10568.32,148.1,-100.58184,31.79467
2020,2720.0,90.0,116.0,10568.32,148.1,-100.57784,31.79512
2020,2720.0,90.0,116.0,10568.32,148.1,-100.54834,31.8051
2020,2720.0,90.0,116.0,10568.32,148.1,-100.71031,31.81619
2020,2820.0,89.0,127.0,12667.69,152.4,-100.75909,31.80324
2020,2820.0,89.0,127.0,12667.69,152.4,-100.73259,31.78753
2020,2820.0,89.0,127.0,12667.69,152.4,-100.69331,31.81442
2020,2720.0,90.0,116.0,10568.32,148.1,-100.59688,31.8004
2020,2720.0,90.0,116.0,10568.32,148.1,-100.52689,31.76377
2020,2720.0,90.0,116.0,10568.32,148.1,-100.60882,31.80293
2020,2720.0,90.0,116.0,10568.32,148.1,-100.56931,31.80517
2020,2720.0,90.0,116.0,10568.32,148.1,-100.53906,31.80352
2020,2720.0,90.0,116.0,10568.32,148.1,-100.67804,31.83649
2020,2820.0,89.0,127.0,12667.69,152.4,-100.72306,31.81189
2020,2820.0,89.0,127.0,12667.69,152.4,-100.73666,31.78664
2020,2720.0,90.0,116.0,10568.32,148.1,-100.54005,31.78248
2020,2820.0,89.0,127.0,12667.69,152.4,-100.71854,31.83808
2020,2720.0,90.0,116.0,10568.32,148.1,-100.50494,31.75443
2020,2720.0,90.0,116.0,10568.32,148.1,-100.76807,31.87417
2020,2820.0,89.0,127.0,12667.69,152.4,-100.71439,31.78298
2020,2820.0,89.0,127.0,12667.69,152.4,-100.70641,31.84139
2020,2720.0,90.0,116.0,10568.32,148.1,-100.51086,31.77059
2020,2720.0,90.0,116.0,10568.32,148.1,-100.52953,31.78848
2020,2720.0,90.0,116.0,10568.32,148.1,-100.75174,31.8277
2020,2720.0,90.0,116.0,10568.32,148.1,-100.63234,31.79826
2020,2720.0,90.0,116.0,10568.32,148.1,-100.74818,31.85923
2020,2820.0,89.0,127.0,12667.69,152.4,-100.67491,31.79579
2020,2720.0,90.0,116.0,10568.32,148.1,-100.69819,31.81968
2020,2820.0,89.0,127.0,12667.69,152.4,-100.58695,31.79499
2020,2820.0,89.0,127.0,12667.69,152.4,-100.74087,31.85336
2020,2820.0,89.0,127.0,12667.69,152.4,-100.60072,31.79286
2020,2720.0,90.0,116.0,10568.32,148.1,-100.73084,31.85715
2020,2820.0,89.0,127.0,12667.69,152.4,-100.72045,31.78839
2020,2720.0,90.0,116.0,10568.32,148.1,-100.51716,31.75488
2020,2720.0,90.0,116.0,10568.32,148.1,-100.63182,31.81447
2020,2720.0,90.0,116.0,10568.32,148.1,-100.67604,31.80099
2020,2720.0,90.0,116.0,10568.32,148.1,-100.6254,31.81773
2020,2820.0,89.0,127.0,12667.69,152.4,-100.69989,31.85571
2020,2720.0,90.0,116.0,10568.32,148.1,-100.60726,31.81025
2020,2720.0,90.0,116.0,10568.32,148.1,-100.7183,31.87441
2020,2720.0,90.0,116.0,10568.32,148.1,-100.73531,31.85862
2020,2720.0,90.0,116.0,10568.32,148.1,-100.53233,31.76518
2020,2720.0,90.0,116.0,10568.32,148.1,-100.7254,31.85173
2020,2720.0,90.0,116.0,10568.32,148.1,-100.69309,31.84264
2020,2720.0,90.0,116.0,10568.32,148.1,-100.57108,31.79313
2020,2820.0,89.0,127.0,12667.69,152.4,-100.59917,31.78271
2020,2720.0,90.0,116.0,10568.32,148.1,-100.77303,31.87396
2020,2720.0,90.0,116.0,10568.32,148.1,-100.5181,31.76678
2020,2720.0,90.0,116.0,10568.32,148.1,-100.61107,31.80017
2020,2820.0,89.0,127.0,12667.69,152.4,-100.69781,31.83344
2020,2720.0,90.0,116.0,10568.32,148.1,-100.68525,31.82133
2020,2720.0,90.0,116.0,10568.32,148.1,-100.51486,31.79488
2020,2720.0,90.0,116.0,10568.32,148.1,-100.55913,31.80637
2020,2720.0,90.0,116.0,10568.32,148.1,-100.51516,31.76184
2020,2820.0,89.0,127.0,12667.69,152.4,-100.5946,31.78647
2020,2720.0,90.0,116.0,10568.32,148.1,-100.5572,31.81226
2020,2720.0,90.0,116.0,10568.32,148.1,-100.61926,31.7841
2020,2720.0,90.0,116.0,10568.32,148.1,-100.71661,31.82643
2020,2720.0,90.0,116.0,10568.32,148.1,-100.66973,31.81936
2020,2720.0,90.0,116.0,10568.32,148.1,-100.68395,31.83884
2020,2720.0,90.0,116.0,10568.32,148.1,-100.53441,31.80175
2020,2720.0,90.0,116.0,10568.32,148.1,-100.6151,31.79817
2020,2720.0,90.0,116.0,10568.32,148.1,-100.64839,31.78302
2020,2820.0,89.0,127.0,12667.69,152.4,-100.68499,31.82922
2020,2820.0,89.0,127.0,12667.69,152.4,-100.74789,31.82597
2020,2720.0,90.0,116.0,10568.32,148.1,-100.5634,31.80744
2020,2720.0,90.0,116.0,10568.32,148.1,-100.52856,31.75216
2020,2820.0,89.0,127.0,12667.69,152.4,-100.75042,31.80517
2020,2720.0,90.0,116.0,10568.32,148.1,-100.67092,31.8392
2020,2720.0,90.0,116.0,10568.32,148.1,-100.73356,31.86939
2020,2720.0,90.0,116.0,10568.32,148.1,-100.71422,31.85731
2022,4800.0,108.0,149.0,17436.63,182.6,-99.27839,33.20728
2022,2000.0,80.0,110.0,9503.32,135.0,-99.34354,33.16774
2022,4800.0,108.0,149.0,17436.63,182.6,-99.29672,33.17256
2022,4800.0,108.0,149.0,17436.63,182.6,-99.25303,33.2133
2022,4800.0,108.0,149.0,17436.63,182.6,-99.31381,33.16984
2022,4800.0,108.0,149.0,17436.63,182.6,-99.23044,33.22257
2022,4800.0,108.0,149.0,17436.63,182.6,-99.23075,33.20219
2022,4800.0,108.0,149.0,17436.63,182.6,-99.29503,33.15314
2022,2000.0,80.0,110.0,9503.32,135.0,-99.24048,33.2202
2022,4800.0,108.0,149.0,17436.63,182.6,-99.33212,33.16815
2022,4800.0,108.0,149.0,17436.63,182.6,-99.33942,33.15738
2022,4800.0,108.0,149.0,17436.63,182.6,-99.20785,33.1978
2022,4800.0,108.0,149.0,17436.63,182.6,-99.32861,33.17505
2022,4800.0,108.0,149.0,17436.63,182.6,-99.26363,33.21495
2022,4800.0,108.0,149.0,17436.63,182.6,-99.28841,33.10212
2022,4800.0,108.0,149.0,17436.63,182.6,-99.34981,33.15587
2022,4800.0,108.0,149.0,17436.63,182.6,-99.32391,33.17256
2022,4800.0,108.0,149.0,17436.63,182.6,-99.22542,33.20514
2022,3450.0,82.0,136.0,14526.72,150.0,-99.32037,33.14352
2022,4800.0,108.0,149.0,17436.63,182.6,-99.35069,33.12985
2022,4800.0,108.0,149.0,17436.63,182.6,-99.27307,33.19041
2022,4800.0,108.0,149.0,17436.63,182.6,-99.30079,33.19047
2022,4800.0,108.0,149.0,17436.63,182.6,-99.28303,33.17767
2022,3450.0,82.0,136.0,14526.72,150.0,-99.29855,33.14493
2022,3450.0,82.0,136.0,14526.72,150.0,-99.31113,33.09166
2022,4800.0,108.0,149.0,17436.63,182.6,-99.21513,33.2024
2022,4800.0,108.0,149.0,17436.63,182.6,-99.26017,33.18499
2022,4800.0,108.0,149.0,17436.63,182.6,-99.27282,33.17777
2022,3450.0,82.0,136.0,14526.72,150.0,-99.31655,33.14036
2022,4800.0,108.0,149.0,17436.63,182.6,-99.27666,33.19374
2022,4800.0,108.0,149.0,17436.63,182.6,-99.23595,33.18554
2022,4800.0,108.0,149.0,17436.63,182.6,-99.33608,33.14852
2022,4800.0,108.0,149.0,17436.63,182.6,-99.30955,33.17303
2022,4800.0,108.0,149.0,17436.63,182.6,-99.31551,33.12098
2022,4800.0,108.0,149.0,17436.63,182.6,-99.24515,33.17025
2022,4800.0,108.0,149.0,17436.63,182.6,-99.34464,33.15693
2022,4800.0,108.0,149.0,17436.63,182.6,-99.30018,33.16834
2022,4800.0,108.0,149.0,17436.63,182.6,-99.32383,33.11448
2022,4800.0,108.0,149.0,17436.63,182.6,-99.25348,33.18453
2022,3450.0,82.0,136.0,14526.72,150.0,-99.28976,33.15214
2022,4800.0,108.0,149.0,17436.63,182.6,-99.33089,33.14709
2022,4800.0,108.0,149.0,17436.63,182.6,-99.34044,33.17563
2022,4800.0,108.0,149.0,17436.63,182.6,-99.31252,33.1549
2022,3450.0,82.0,136.0,14526.72,150.0,-99.30551,33.09195
2022,4800.0,108.0,149.0,17436.63,182.6,-99.22413,33.22041
2022,4800.0,108.0,149.0,17436.63,182.6,-99.26762,33.19033
2022,4800.0,108.0,149.0,17436.63,182.6,-99.21874,33.21762
2022,4800.0,108.0,149.0,17436.63,182.6,-99.24826,33.19055
2022,4800.0,108.0,149.0,17436.63,182.6,-99.31867,33.17218
2022,4800.0,108.0,149.0,17436.63,182.6,-99.22085,33.20239
2022,3450.0,82.0,136.0,14526.72,150.0,-99.31671,33.09014
2022,2000.0,80.0,110.0,9503.32,135.0,-99.28213,33.1653
2022,2000.0,80.0,110.0,9503.32,135.0,-99.34912,33.16761
2022,4800.0,108.0,149.0,17436.63,182.6,-99.3407,33.12887
2022,4800.0,108.0,149.0,17436.63,182.6,-99.29263,33.16532
2022,4800.0,108.0,149.0,17436.63,182.6,-99.34917,33.17915
2022,4800.0,108.0,149.0,17436.63,182.6,-99.3178,33.1553
2022,4800.0,108.0,149.0,17436.63,182.6,-99.28828,33.18891
2022,2000.0,80.0,110.0,9503.32,135.0,-99.28249,33.1534
2022,4800.0,108.0,149.0,17436.63,182.6,-99.33752,33.17063
2022,4800.0,108.0,149.0,17436.63,182.6,-99.24216,33.19046
2022,4800.0,108.0,149.0,17436.63,182.6,-99.34434,33.17865
2022,4800.0,108.0,149.0,17436.63,182.6,-99.30157,33.11533
2022,4800.0,108.0,149.0,17436.63,182.6,-99.33697,33.12567
2022,4800.0,108.0,149.0,17436.63,182.6,-99.28359,33.21988
2022,4800.0,108.0,149.0,17436.63,182.6,-99.27045,33.20894
2022,2000.0,80.0,110.0,9503.32,135.0,-99.32561,33.14652
2022,4800.0,108.0,149.0,17436.63,182.6,-99.28376,33.20649
2022,4800.0,108.0,149.0,17436.63,182.6,-99.22907,33.18762
2022,4800.0,108.0,149.0,17436.63,182.6,-99.28734,33.16492
2022,4800.0,108.0,149.0,17436.63,182.6,-99.25893,33.20959
2022,4800.0,108.0,149.0,17436.63,182.6,-99.29419,33.10149
2022,4800.0,108.0,149.0,17436.63,182.6,-99.20293,33.20055
2022,4800.0,108.0,149.0,17436.63,182.6,-99.31856,33.11451
2022,4800.0,108.0,149.0,17436.63,182.6,-99.30835,33.11313
2022,2000.0,80.0,110.0,9503.32,135.0,-99.30542,33.16888
2022,4800.0,108.0,149.0,17436.63,182.6,-99.34544,33.13151
2022,4800.0,108.0,149.0,17436.63,182.6,-99.29543,33.19404
2022,4800.0,108.0,149.0,17436.63,182.6,-99.27781,33.17888
2015,2000.0,90.0,97.0,7389.81,138.4,-97.53331,27.18604
2015,2000.0,90.0,97.0,7389.81,138.4,-97.57073,27.20823
2015,2000.0,90.0,97.0,7389.81,138.4,-97.6218,27.13046
2015,2000.0,90.0,97.0,7389.81,138.4,-97.51412,27.17917
2015,2000.0,90.0,97.0,7389.81,138.4,-97.55001,27.17067
2015,2000.0,90.0,97.0,7389.81,138.4,-97.56448,27.18879
2015,2000.0,90.0,97.0,7389.81,138.4,-97.58975,27.15621
2015,2000.0,90.0,97.0,7389.81,138.4,-97.58727,27.15871
2015,2000.0,90.0,97.0,7389.81,138.4,-97.62701,27.17809
2015,2000.0,90.0,97.0,7389.81,138.4,-97.63882,27.17075
2015,2000.0,90.0,97.0,7389.81,138.4,-97.60724,27.18707
2015,2000.0,90.0,97.0,7389.81,138.4,-97.66825,27.13911
2015,2000.0,90.0,97.0,7389.81,138.4,-97.67989,27.13338
2015,2000.0,90.0,97.0,7389.81,138.4,-97.58599,27.19912
2015,2000.0,90.0,97.0,7389.81,138.4,-97.49314,27.19702
2015,2000.0,90.0,97.0,7389.81,138.4,-97.6127,27.16583
2015,2000.0,90.0,97.0,7389.81,138.4,-97.61636,27.1349
2015,2000.0,90.0,97.0,7389.81,138.4,-97.63298,27.15009
2015,2000.0,90.0,97.0,7389.81,138.4,-97.56722,27.18691
2015,2000.0,90.0,97.0,7389.81,138.4,-97.58241,27.20072
2015,2000.0,90.0,97.0,7389.81,138.4,-97.53571,27.18421
2015,2000.0,90.0,97.0,7389.81,138.4,-97.57314,27.20654
2015,2000.0,90.0,97.0,7389.81,138.4,-97.62775,27.15395
2015,2000.0,90.0,97.0,7389.81,138.4,-97.60749,27.16979
2015,2000.0,90.0,97.0,7389.81,138.4,-97.64169,27.169
2015,2000.0,90.0,97.0,7389.81,138.4,-97.48133,27.19623
2015,2000.0,90.0,97.0,7389.81,138.4,-97.56375,27.21347
2015,2000.0,90.0,97.0,7389.81,138.4,-97.67764,27.13458
2015,2000.0,90.0,97.0,7389.81,138.4,-97.62257,27.1579
2015,2000.0,90.0,97.0,7389.81,138.4,-97.58445,27.16071
2015,2000.0,90.0,97.0,7389.81,138.4,-97.49726,27.1972
2015,2000.0,90.0,97.0,7389.81,138.4,-97.57047,27.18561
2015,2000.0,90.0,97.0,7389.81,138.4,-97.50142,27.19689
2015,2000.0,90.0,97.0,7389.81,138.4,-97.50201,27.17164
2015,2000.0,90.0,97.0,7389.81,138.4,-97.61485,27.16354
2015,2000.0,90.0,97.0,7389.81,138.4,-97.64444,27.16742
2015,2000.0,90.0,97.0,7389.81,138.4,-97.59867,27.19315
2015,2000.0,90.0,97.0,7389.81,138.4,-97.51865,27.19368
2015,2000.0,90.0,97.0,7389.81,138.4,-97.5222,27.19285
2015,2000.0,90.0,97.0,7389.81,138.4,-97.67263,27.13656
2015,2000.0,90.0,97.0,7389.81,138.4,-97.63575,27.14804
2015,2000.0,90.0,97.0,7389.81,138.4,-97.61203,27.13926
2015,2000.0,90.0,97.0,7389.81,138.4,-97.48906,27.19694
2015,2000.0,90.0,97.0,7389.81,138.4,-97.6203,27.18102
2015,2000.0,90.0,97.0,7389.81,138.4,-97.58936,27.19748
2015,2000.0,90.0,97.0,7389.81,138.4,-97.60912,27.14175
2015,2000.0,90.0,97.0,7389.81,138.4,-97.61906,27.13292
2015,2000.0,90.0,97.0,7389.81,138.4,-97.55265,27.16867
2015,2000.0,90.0,97.0,7389.81,138.4,-97.60636,27.14355
2015,2000.0,90.0,97.0,7389.81,138.4,-97.64314,27.14214
2015,2000.0,90.0,97.0,7389.81,138.4,-97.5453,27.17513
2015,2000.0,90.0,97.0,7389.81,138.4,-97.61741,27.16184
2015,2000.0,90.0,97.0,7389.81,138.4,-97.63323,27.17418
2015,2000.0,90.0,97.0,7389.81,138.4,-97.64072,27.14422
2015,2000.0,90.0,97.0,7389.81,138.4,-97.63619,27.17242
2015,2000.0,90.0,97.0,7389.81,138.4,-97.56158,27.21506
2015,2000.0,90.0,97.0,7389.81,138.4,-97.62363,27.17956
2015,2000.0,90.0,97.0,7389.81,138.4,-97.51025,27.18267
2015,2000.0,90.0,97.0,7389.81,138.4,-97.53077,27.19199
2015,2000.0,90.0,97.0,7389.81,138.4,-97.51348,27.19622
2015,2000.0,90.0,97.0,7389.81,138.4,-97.54086,27.17986
2015,2000.0,90.0,97.0,7389.81,138.4,-97.50547,27.19657
2015,2000.0,90.0,97.0,7389.81,138.4,-97.54247,27.17747
2015,2000.0,90.0,97.0,7389.81,138.4,-97.57903,27.20192
2015,2000.0,90.0,97.0,7389.81,138.4,-97.59552,27.19462
2015,2000.0,90.0,97.0,7389.81,138.4,-97.48504,27.19675
2015,2000.0,90.0,97.0,7389.81,138.4,-97.60179,27.1916
2015,2000.0,90.0,97.0,7389.81,138.4,-97.61358,27.18393
2015,2000.0,90.0,97.0,7389.81,138.4,-97.62001,27.15989
2015,2000.0,90.0,97.0,7389.81,138.4,-97.65119,27.13633
2015,2000.0,90.0,97.0,7389.81,138.4,-97.67053,27.13782
2015,2000.0,90.0,97.0,7389.81,138.4,-97.59238,27.19607
2015,2000.0,90.0,97.0,7389.81,138.4,-97.50951,27.19646
2015,2000.0,90.0,97.0,7389.81,138.4,-97.64562,27.14044
2015,2000.0,90.0,97.0,7389.81,138.4,-97.67535,27.13542
2015,2000.0,90.0,97.0,7389.81,138.4,-97.64749,27.16601
2015,2000.0,90.0,97.0,7389.81,138.4,-97.5055,27.16942
2015,2000.0,90.0,97.0,7389.81,138.4,-97.60485,27.17189
2015,2000.0,90.0,97.0,7389.81,138.4,-97.59506,27.1528
2015,2000.0,90.0,97.0,7389.81,138.4,-97.61403,27.13705
2015,2000.0,90.0,97.0,7389.81,138.4,-97.54766,27.17296
2015,2000.0,90.0,97.0,7389.81,138.4,-97.61005,27.16779
2015,2000.0,90.0,97.0,7389.81,138.4,-97.60003,27.1755
2015,2000.0,90.0,97.0,7389.81,138.4,-97.62512,27.1559
2015,2000.0,90.0,97.0,7389.81,138.4,-97.61025,27.18549
2015,2000.0,90.0,97.0,7389.81,138.4,-97.56609,27.2117
2015,2000.0,90.0,97.0,7389.81,138.4,-97.49939,27.1729
2015,2000.0,90.0,97.0,7389.81,138.4,-97.66431,27.14229
2015,2000.0,90.0,97.0,7389.81,138.4,-97.49647,27.17503
2015,2000.0,90.0,97.0,7389.81,138.4,-97.56266,27.19172
2015,2000.0,90.0,97.0,7389.81,138.4,-97.58168,27.16289
2015,2000.0,90.0,97.0,7389.81,138.4,-97.66644,27.14072
2015,2000.0,90.0,97.0,7389.81,138.4,-97.63807,27.14604
2015,2000.0,90.0,97.0,7389.81,138.4,-97.64838,27.13806
2015,2000.0,90.0,97.0,7389.81,138.4,-97.6302,27.15196
2015,2000.0,90.0,97.0,7389.81,138.4,-97.60244,27.17374
2015,2000.0,90.0,97.0,7389.81,138.4,-97.55965,27.19446
2015,2000.0,90.0,97.0,7389.81,138.4,-97.61683,27.18251
2015,2000.0,90.0,97.0,7389.81,138.4,-97.53791,27.18206
2015,2000.0,90.0,97.0,7389.81,138.4,-97.56835,27.20991
2015,2000.0,90.0,97.0,7389.81,138.4,-97.59327,27.15531
1999,660.0,65.0,47.0,1734.94,88.4,-101.41789,32.2154
2009,2000.0,78.0,87.0,5944.68,121.6,-98.3112,33.06239
2009,2000.0,78.0,87.0,5944.68,121.6,-98.301,33.09959
2009,2000.0,78.0,87.0,5944.68,121.6,-98.328,33.06559
2009,2000.0,78.0,87.0,5944.68,121.6,-98.36039,33.07129
2009,2000.0,78.0,87.0,5944.68,121.6,-98.3233,33.0864
2009,2000.0,78.0,87.0,5944.68,121.6,-98.37979,33.0533
2009,2000.0,78.0,87.0,5944.68,121.6,-98.32939,33.05899
2009,2000.0,78.0,87.0,5944.68,121.6,-98.30859,33.0636
2009,2000.0,78.0,87.0,5944.68,121.6,-98.32599,33.05679
2009,2000.0,78.0,87.0,5944.68,121.5,-98.30299,33.08109
2009,2000.0,78.0,87.0,5944.68,121.6,-98.31259,33.06049
2009,2000.0,78.0,87.0,5944.68,121.6,-98.29639,33.0668
2009,2000.0,78.0,87.0,5944.68,121.6,-98.29639,33.07319
2009,2000.0,78.0,87.0,5944.68,121.6,-98.33329,33.0594
2009,2000.0,78.0,87.0,5944.68,121.6,-98.32589,33.085
2009,2000.0,78.0,87.0,5944.68,121.6,-98.2944,33.0664
2009,2000.0,78.0,87.0,5944.68,121.6,-98.29919,33.10029
2009,2000.0,78.0,87.0,5944.68,121.6,-98.31889,33.06089
2009,2000.0,78.0,87.0,5944.68,121.6,-98.30959,33.0682
2009,2000.0,78.0,87.0,5944.68,121.6,-98.3243,33.0925
2009,2000.0,78.0,87.0,5944.68,121.6,-98.29359,33.10189
2009,2000.0,78.0,87.0,5944.68,121.6,-98.3149,33.06049
2009,2000.0,78.0,87.0,5944.68,121.6,-98.29779,33.1018
2009,2000.0,78.0,87.0,5944.68,121.6,-98.30319,33.0719
2009,2000.0,78.0,87.0,5944.68,121.6,-98.30549,33.06839
2009,2000.0,78.0,87.0,5944.68,121.6,-98.29899,33.07309
2009,2000.0,78.0,87.0,5944.68,121.6,-98.3169,33.06089
2009,2000.0,78.0,87.0,5944.68,121.6,-98.29429,33.0729
2009,2000.0,78.0,87.0,5944.68,121.6,-98.32159,33.08809
2009,2000.0,78.0,87.0,5944.68,121.6,-98.2972,33.10439
2009,2000.0,78.0,87.0,5944.68,121.6,-98.3271,33.0924
2009,2000.0,78.0,87.0,5944.68,121.6,-98.33119,33.0593
2009,2000.0,78.0,87.0,5944.68,121.6,-98.38199,33.05119
2009,2000.0,78.0,87.0,5944.68,121.6,-98.38619,33.06789
2009,2000.0,78.0,87.0,5944.68,121.6,-98.29789,33.0641
2009,2000.0,78.0,87.0,5944.68,121.6,-98.32389,33.0565
2009,2000.0,78.0,87.0,5944.68,121.6,-98.30579,33.05999
2009,2000.0,78.0,87.0,5944.68,121.6,-98.39079,33.06149
2009,2000.0,78.0,87.0,5944.68,121.6,-98.37499,33.0589
2009,2000.0,78.0,87.0,5944.68,121.6,-98.37589,33.05729
2009,2000.0,78.0,87.0,5944.68,121.6,-98.37849,33.07079
2009,2000.0,78.0,87.0,5944.68,121.6,-98.35944,33.0733
2009,2000.0,78.0,87.0,5944.68,121.6,-98.38749,33.06149
2009,2000.0,78.0,87.0,5944.68,121.6,-98.32289,33.05879
2009,2000.0,78.0,87.0,5944.68,121.6,-98.30759,33.09609
2009,2000.0,78.0,87.0,5944.68,121.6,-98.32409,33.0994
2009,2000.0,78.0,87.0,5944.68,121.6,-98.30479,33.09739
2009,2000.0,78.0,87.0,5944.68,121.6,-98.39079,33.0645
2009,2000.0,78.0,87.0,5944.68,121.6,-98.3886,33.0663
2009,2000.0,78.0,87.0,5944.68,121.5,-98.32089,33.0607
2009,2000.0,78.0,87.0,5944.68,121.6,-98.36206,33.06992
2009,2000.0,78.0,87.0,5944.68,121.6,-98.36939,33.06279
2009,2000.0,78.0,87.0,5944.68,121.6,-98.30269,33.0678
2009,2000.0,78.0,87.0,5944.68,121.6,-98.30309,33.0985
2009,2000.0,78.0,87.0,5944.68,121.6,-98.30609,33.08099
2009,2000.0,78.0,87.0,5944.68,121.6,-98.38079,33.0701
2009,2000.0,78.0,87.0,5944.68,121.6,-98.37669,33.0557
2009,2000.0,78.0,87.0,5944.68,121.6,-98.33519,33.0668
2009,2000.0,78.0,87.0,5944.68,121.6,-98.33119,33.06649
2009,2000.0,78.0,87.0,5944.68,121.6,-98.32039,33.09959
2017,3450.0,87.0,126.0,12468.98,150.0,-101.6262,31.75377
2017,3450.0,87.0,126.0,12468.98,150.0,-101.58454,31.74913
2017,3450.0,87.0,126.0,12468.98,150.0,-101.58738,31.77729
2017,3450.0,87.0,126.0,12468.98,150.0,-101.63411,31.75456
2017,3450.0,87.0,126.0,12468.98,150.0,-101.57089,31.77771
2017,3450.0,87.0,126.0,12468.98,150.0,-101.55507,31.8141
2017,3450.0,87.0,126.0,12468.98,150.0,-101.62051,31.73597
2017,3450.0,87.0,126.0,12468.98,150.0,-101.61144,31.73603
2017,3450.0,87.0,126.0,12468.98,150.0,-101.6012,31.79287
2017,3450.0,87.0,126.0,12468.98,150.0,-101.63188,31.78305
